transaccionId,monto,fecha,descripcion,estado,esSospechosa,canal,moneda,categoriaGasto,horaLocal
TX-01508,26214.79,2023-02-10,Earum hic adipisci.,aprobada,false,POS,USD,alimentacion,14
TX-01509,26190.33,2023-01-10,Magni eum iusto reprehenderit neque.,aprobada,false,online,GTQ,transferencia,9
TX-01510,5632.4,2024-06-05,A ducimus animi dolore.,aprobada,false,ATM,GTQ,transferencia,3
TX-01511,12816.29,2023-03-13,Temporibus atque beatae.,aprobada,false,POS,USD,alimentacion,8
TX-01512,3578.61,2023-10-28,Doloremque itaque reprehenderit eius non.,aprobada,false,ATM,USD,entretenimiento,22
TX-01513,30051.46,2023-01-17,Eaque labore nemo aperiam.,revertida,false,online,USD,viajes,18
TX-01514,6513.29,2023-03-02,Repellendus minima nihil.,aprobada,false,online,GTQ,educacion,2
TX-01515,1470.79,2023-12-23,Odio aut voluptatibus.,aprobada,false,ATM,GTQ,alimentacion,2
TX-01516,26114.47,2024-04-11,Vero quae minima.,aprobada,false,online,GTQ,alimentacion,23
TX-01517,22249.16,2024-01-02,Magni nesciunt amet.,aprobada,false,POS,GTQ,educacion,13
TX-01518,17284.7,2023-03-15,Placeat quasi mollitia.,aprobada,false,transferencia,GTQ,alimentacion,7
TX-01519,35971.65,2024-04-13,Quo sit cupiditate perferendis.,aprobada,false,POS,GTQ,entretenimiento,8
TX-01520,19420.19,2023-04-18,Aliquid eligendi nesciunt.,aprobada,false,ATM,USD,transporte,17
TX-01521,43252.35,2024-04-27,Rem quasi provident ea veniam.,aprobada,false,app_movil,USD,educacion,5
TX-01522,9648.48,2023-04-25,Animi magni.,aprobada,false,online,GTQ,transporte,19
TX-01523,530.77,2023-09-18,Nam ab optio.,aprobada,false,app_movil,USD,servicios,10
TX-01524,10780.39,2024-12-16,Ratione eius repellat repellat.,aprobada,false,online,GTQ,salud,11
TX-01525,7289.83,2024-03-25,Saepe illum.,aprobada,false,POS,GTQ,alimentacion,5
TX-01526,40686.08,2023-07-01,Provident ratione tempora dolor.,aprobada,false,online,GTQ,alimentacion,10
TX-01527,39560.55,2024-09-16,Voluptatum veritatis labore necessitatibus fugit.,aprobada,false,app_movil,GTQ,transferencia,23
TX-01528,20381.4,2023-04-12,Earum nostrum.,aprobada,false,ATM,GTQ,transferencia,7
TX-01529,11885.22,2023-03-18,Ipsam repellat tenetur architecto.,aprobada,false,transferencia,USD,transferencia,18
TX-01530,1296.76,2024-09-01,Adipisci necessitatibus architecto maiores error.,revertida,false,online,GTQ,retiro_efectivo,1
TX-01531,47075.23,2023-04-24,Fugiat omnis unde vel sit.,aprobada,false,transferencia,USD,transferencia,14
TX-01532,26044.15,2023-11-10,Eius quas saepe.,aprobada,false,ATM,USD,ropa,16
TX-01533,7509.65,2023-12-31,Rerum cumque natus eos.,aprobada,false,online,GTQ,salud,19
TX-01534,7440.97,2024-03-12,Amet possimus ullam.,aprobada,false,online,GTQ,entretenimiento,1
TX-01535,21680.33,2024-09-01,Eligendi consequuntur saepe.,aprobada,false,transferencia,USD,viajes,22
TX-01536,43937.54,2023-02-08,Doloremque et amet sequi unde.,pendiente,false,transferencia,GTQ,entretenimiento,2
TX-01537,43899.6,2023-06-01,Voluptate voluptatibus quis corrupti.,aprobada,false,ATM,USD,salud,22
TX-01538,23542.6,2024-09-24,Modi numquam ipsa.,aprobada,false,app_movil,GTQ,viajes,15
TX-01539,588.5,2023-01-04,Ipsa labore.,aprobada,false,transferencia,GTQ,entretenimiento,2
TX-01540,30487.88,2023-08-17,Dolores est officia fugit officiis.,aprobada,false,POS,GTQ,transporte,16
TX-01541,37122.46,2023-04-10,Iste reprehenderit nostrum.,aprobada,false,ATM,USD,servicios,6
TX-01542,9022.73,2023-09-12,Nihil aperiam sequi ex.,aprobada,false,POS,USD,viajes,17
TX-01543,8207.14,2023-03-26,Non minus nostrum laborum.,aprobada,false,app_movil,GTQ,entretenimiento,20
TX-01544,5865.58,2023-05-24,Eveniet eaque enim blanditiis eos.,aprobada,false,online,GTQ,viajes,23
TX-01545,47555.75,2024-03-09,Asperiores eveniet ipsam possimus.,aprobada,false,transferencia,USD,transporte,13
TX-01546,13550.72,2024-11-20,Vero quae.,rechazada,false,POS,GTQ,alimentacion,17
TX-01547,32763.51,2024-05-03,Laudantium incidunt voluptates ab.,aprobada,false,ATM,GTQ,servicios,21
TX-01548,38728.55,2024-03-03,Praesentium explicabo amet quasi quibusdam.,aprobada,false,app_movil,GTQ,salud,0
TX-01549,32412.07,2023-12-21,Quam aut.,aprobada,false,transferencia,GTQ,viajes,19
TX-01550,439.28,2023-12-15,Quisquam nobis fuga deserunt.,aprobada,false,app_movil,GTQ,retiro_efectivo,13
TX-01551,41575.6,2023-02-19,Facilis reiciendis nobis.,aprobada,false,POS,GTQ,alimentacion,10
TX-01552,31290.42,2023-07-11,Laborum explicabo quibusdam a repellat.,aprobada,false,POS,GTQ,transferencia,13
TX-01553,49177.1,2024-01-15,Eos id deleniti laborum maiores.,rechazada,false,POS,USD,educacion,11
TX-01554,28699.94,2023-10-22,Aperiam deserunt neque ex nisi.,aprobada,false,POS,USD,entretenimiento,18
TX-01555,19627.98,2024-01-16,Nihil earum maxime.,aprobada,false,app_movil,GTQ,entretenimiento,2
TX-01556,48434.0,2024-03-26,Sapiente doloribus unde cumque aliquid.,aprobada,false,transferencia,GTQ,transferencia,19
TX-01557,37101.35,2023-11-14,Alias sint ipsam voluptatem ratione.,aprobada,false,transferencia,GTQ,retiro_efectivo,3
TX-01558,13183.73,2023-01-15,Numquam cum.,aprobada,false,app_movil,GTQ,transporte,16
TX-01559,41677.85,2024-12-13,Numquam labore possimus dolorum.,aprobada,false,online,GTQ,transporte,18
TX-01560,16648.69,2023-01-24,Incidunt ea quae quas.,rechazada,false,app_movil,USD,alimentacion,14
TX-01561,32087.88,2023-07-23,Nam fugit maxime accusamus.,aprobada,false,app_movil,USD,transporte,10
TX-01562,32234.77,2024-11-11,Molestias minus neque optio.,aprobada,false,app_movil,USD,entretenimiento,11
TX-01563,26923.63,2024-07-26,Earum eum eos sapiente.,aprobada,false,POS,GTQ,salud,22
TX-01564,21230.78,2023-10-26,Corporis assumenda quia quasi error.,pendiente,false,POS,GTQ,servicios,6
TX-01565,47576.31,2023-07-28,Quo saepe itaque ea.,rechazada,false,app_movil,USD,ropa,15
TX-01566,12942.97,2024-12-16,Maiores laboriosam reprehenderit nisi facere.,pendiente,false,online,USD,servicios,7
TX-01567,24828.48,2024-06-14,Nobis quas inventore non.,aprobada,false,transferencia,GTQ,alimentacion,4
TX-01568,1298.24,2024-05-19,Maxime unde reiciendis recusandae minus.,aprobada,false,POS,GTQ,alimentacion,22
TX-01569,7173.91,2023-01-06,Dignissimos dolorum.,aprobada,false,ATM,GTQ,salud,20
TX-01570,491.36,2024-12-02,Labore aperiam libero est mollitia.,aprobada,false,POS,GTQ,transferencia,12
TX-01571,26017.57,2023-12-29,Corrupti recusandae.,aprobada,false,app_movil,GTQ,viajes,22
TX-01572,24939.15,2024-02-10,Optio sunt facere.,aprobada,false,transferencia,GTQ,educacion,0
TX-01573,11177.02,2024-08-27,Voluptas occaecati dolore.,pendiente,false,POS,GTQ,viajes,8
TX-01574,7074.1,2024-12-07,Deleniti tempore asperiores eligendi.,aprobada,false,app_movil,GTQ,servicios,20
TX-01575,21582.06,2023-01-20,Suscipit aliquid accusamus.,aprobada,false,app_movil,GTQ,alimentacion,4
TX-01576,37285.85,2023-07-04,Amet corrupti recusandae.,aprobada,false,app_movil,GTQ,educacion,0
TX-01577,36054.33,2024-08-21,At maiores ullam.,rechazada,false,app_movil,GTQ,transporte,11
TX-01578,19159.16,2024-06-03,Est vero dolore.,aprobada,false,transferencia,USD,educacion,10
TX-01579,44884.1,2023-07-16,Ducimus atque.,pendiente,false,transferencia,GTQ,servicios,18
TX-01580,43842.43,2023-03-06,Nostrum mollitia quo voluptatum.,revertida,false,online,GTQ,entretenimiento,6
TX-01581,22050.32,2023-03-28,Rem vero ad nulla.,aprobada,false,online,USD,educacion,17
TX-01582,35807.88,2023-08-18,Optio rerum minima porro unde.,aprobada,false,ATM,GTQ,servicios,23
TX-01583,32301.21,2024-09-27,Ad tempora assumenda.,pendiente,false,app_movil,USD,alimentacion,20
TX-01584,11143.99,2024-04-24,Veniam eaque ut dignissimos quod.,aprobada,false,app_movil,GTQ,servicios,10
TX-01585,26436.08,2023-08-12,Dignissimos quos.,aprobada,false,ATM,GTQ,entretenimiento,3
TX-01586,7930.81,2024-08-30,Impedit doloribus deleniti consequatur minima.,aprobada,false,POS,GTQ,servicios,0
TX-01587,42348.99,2023-10-30,Dolor eius expedita voluptatum maiores.,aprobada,false,online,GTQ,transporte,5
TX-01588,37777.15,2024-03-12,Dolore maxime numquam consectetur.,aprobada,false,ATM,GTQ,alimentacion,3
TX-01589,2220.79,2023-01-21,Vitae nostrum ad quam.,rechazada,false,transferencia,GTQ,viajes,13
TX-01590,22294.51,2024-11-24,Recusandae voluptates ipsum.,pendiente,false,transferencia,GTQ,educacion,19
TX-01591,18033.05,2023-05-14,Aut fugiat quidem.,aprobada,false,online,USD,salud,13
TX-01592,35125.29,2023-02-12,Pariatur laboriosam.,aprobada,false,online,GTQ,educacion,8
TX-01593,34474.03,2024-08-11,Inventore officiis ipsa.,aprobada,false,online,GTQ,salud,0
TX-01594,12695.52,2024-02-04,Necessitatibus laborum.,aprobada,false,ATM,GTQ,alimentacion,23
TX-01595,30361.9,2024-02-05,Cupiditate sequi.,aprobada,false,online,USD,entretenimiento,9
TX-01596,49410.82,2023-07-07,Distinctio quasi laborum.,aprobada,false,app_movil,GTQ,salud,10
TX-01597,46778.78,2023-01-23,Sint at nulla repellendus dolores.,rechazada,false,online,GTQ,servicios,21
TX-01598,2131.95,2023-10-26,Impedit eum.,pendiente,false,POS,USD,servicios,19
TX-01599,17952.08,2024-06-11,Suscipit quisquam dolore.,aprobada,false,POS,USD,salud,2
TX-01600,40470.46,2023-03-14,Assumenda adipisci alias odit.,pendiente,false,ATM,GTQ,retiro_efectivo,8
TX-01601,13675.98,2023-03-31,Laborum quidem similique saepe.,aprobada,false,online,GTQ,salud,11
TX-01602,5411.45,2024-10-28,Corporis quos vitae tenetur.,rechazada,false,transferencia,GTQ,educacion,16
TX-01603,22898.23,2023-11-12,Quibusdam quibusdam.,aprobada,false,online,GTQ,entretenimiento,0
TX-01604,17783.75,2024-11-20,Recusandae consectetur.,aprobada,false,ATM,GTQ,alimentacion,19
TX-01605,22328.54,2023-12-07,Quas unde architecto itaque mollitia.,aprobada,false,app_movil,GTQ,alimentacion,14
TX-01606,15941.02,2024-10-14,Repudiandae aliquid beatae.,rechazada,false,ATM,GTQ,viajes,23
TX-01607,42932.83,2023-08-02,Quo molestiae sequi reiciendis.,aprobada,false,ATM,GTQ,viajes,12
TX-01608,23593.42,2023-03-28,Vel odio sit harum.,aprobada,false,ATM,USD,transporte,8
TX-01609,30794.81,2024-03-23,Odio suscipit fuga distinctio.,rechazada,false,ATM,GTQ,transporte,4
TX-01610,7821.66,2024-12-17,Delectus maxime voluptatibus qui.,aprobada,false,transferencia,GTQ,salud,22
TX-01611,3768.93,2024-06-24,Labore hic quisquam.,aprobada,false,transferencia,GTQ,servicios,10
TX-01612,10156.27,2024-02-01,Recusandae sint optio cum.,aprobada,false,app_movil,GTQ,viajes,15
TX-01613,12753.26,2023-03-30,Voluptates beatae accusantium.,aprobada,false,app_movil,GTQ,educacion,21
TX-01614,41262.09,2024-08-25,Ratione est quia.,aprobada,false,POS,GTQ,viajes,1
TX-01615,16509.23,2024-09-06,Dolore nobis magnam blanditiis quae.,aprobada,false,ATM,GTQ,viajes,21
TX-01616,12477.82,2024-07-24,Nam facilis.,rechazada,false,app_movil,GTQ,servicios,16
TX-01617,6711.97,2023-11-01,Veritatis adipisci molestias.,aprobada,false,online,USD,servicios,0
TX-01618,5732.83,2023-07-17,Tempore ex quidem nisi error.,rechazada,false,online,GTQ,alimentacion,11
TX-01619,39093.96,2024-03-04,Repudiandae fugit inventore nostrum id.,rechazada,false,transferencia,USD,viajes,20
TX-01620,11145.36,2024-11-14,Inventore eligendi nesciunt nam.,revertida,false,ATM,GTQ,ropa,18
TX-01621,38084.51,2023-12-16,Quos animi maxime ut.,aprobada,false,app_movil,GTQ,educacion,11
TX-01622,31698.42,2024-06-06,Aspernatur placeat maiores itaque.,aprobada,false,online,USD,transferencia,18
TX-01623,31012.54,2023-12-04,Autem adipisci asperiores mollitia.,aprobada,false,app_movil,GTQ,educacion,11
TX-01624,34295.1,2024-08-15,Dolorem quas.,aprobada,false,ATM,GTQ,alimentacion,5
TX-01625,43281.58,2024-01-02,Ut assumenda porro autem necessitatibus.,aprobada,false,online,GTQ,salud,15
TX-01626,47243.88,2024-11-01,Id libero tenetur dignissimos qui.,aprobada,false,POS,GTQ,transferencia,2
TX-01627,13635.25,2023-09-03,Libero harum.,aprobada,false,app_movil,GTQ,ropa,1
TX-01628,22542.68,2023-12-28,Suscipit reprehenderit.,pendiente,false,ATM,USD,retiro_efectivo,16
TX-01629,1242.38,2024-08-19,Aperiam aperiam consequuntur quam.,aprobada,false,online,GTQ,servicios,7
TX-01630,15902.82,2023-10-04,Incidunt laboriosam pariatur labore nesciunt.,pendiente,false,ATM,USD,entretenimiento,17
TX-01631,30768.38,2023-09-23,Repudiandae corporis eum saepe.,rechazada,false,POS,USD,retiro_efectivo,4
TX-01632,21221.32,2024-06-21,Eius inventore exercitationem.,rechazada,false,online,GTQ,transferencia,22
TX-01633,31094.4,2024-07-06,Optio harum iusto.,aprobada,false,transferencia,USD,viajes,20
TX-01634,8713.21,2023-06-19,Itaque veniam porro.,aprobada,false,online,GTQ,servicios,21
TX-01635,27498.04,2023-07-18,Aliquam a explicabo ex.,aprobada,false,online,GTQ,retiro_efectivo,14
TX-01636,41946.43,2024-02-18,Alias dolor.,aprobada,false,app_movil,GTQ,servicios,3
TX-01637,11735.0,2024-06-24,Natus ducimus soluta necessitatibus assumenda.,aprobada,false,app_movil,USD,salud,2
TX-01638,31994.0,2023-08-09,Doloribus odit sunt aspernatur.,aprobada,false,POS,USD,transferencia,22
TX-01639,21263.85,2023-05-04,Quae cum voluptatibus.,aprobada,false,POS,GTQ,educacion,12
TX-01640,36221.78,2024-06-19,Dolorem nemo laborum ex.,aprobada,false,app_movil,USD,viajes,19
TX-01641,46786.26,2023-03-19,Amet ad.,aprobada,false,app_movil,GTQ,entretenimiento,5
TX-01642,31503.51,2023-05-09,Deserunt voluptate ipsam.,aprobada,false,transferencia,GTQ,viajes,20
TX-01643,22003.61,2024-12-04,Quis odio ducimus officia blanditiis.,aprobada,false,transferencia,GTQ,viajes,13
TX-01644,13390.83,2024-11-12,Voluptatum quod eum.,rechazada,false,POS,GTQ,servicios,20
TX-01645,26843.47,2024-12-09,Animi molestiae illum.,aprobada,false,online,GTQ,ropa,14
TX-01646,2767.49,2023-01-27,Porro placeat nesciunt labore.,revertida,false,transferencia,USD,salud,16
TX-01647,38867.96,2023-09-02,Nostrum harum hic aliquid sint.,aprobada,false,POS,GTQ,educacion,7
TX-01648,41616.94,2023-04-09,Facere excepturi veritatis tenetur.,aprobada,false,online,USD,ropa,15
TX-01649,42876.15,2023-03-09,Ex labore nam.,pendiente,false,transferencia,GTQ,transferencia,5
TX-01650,39111.57,2023-01-02,Nesciunt quo cumque.,aprobada,false,app_movil,GTQ,alimentacion,2
TX-01651,21377.63,2024-11-14,Et fugiat.,aprobada,false,app_movil,GTQ,transporte,20
TX-01652,15642.57,2024-07-20,Sapiente libero tenetur nihil.,aprobada,false,app_movil,GTQ,viajes,9
TX-01653,16126.47,2023-01-09,Accusantium ducimus nihil asperiores.,pendiente,false,ATM,USD,ropa,11
TX-01654,4436.41,2023-04-13,Molestiae distinctio necessitatibus.,aprobada,false,ATM,GTQ,educacion,23
TX-01655,38465.62,2024-09-02,Suscipit eos necessitatibus quasi.,aprobada,false,app_movil,GTQ,transferencia,10
TX-01656,42455.25,2024-04-04,Voluptatum esse nobis tenetur.,aprobada,false,transferencia,GTQ,salud,11
TX-01657,18025.17,2024-06-29,Voluptatum laborum quae nobis.,aprobada,false,app_movil,GTQ,entretenimiento,0
TX-01658,2065.23,2023-09-30,Consectetur fugit deleniti ab.,aprobada,false,ATM,USD,salud,5
TX-01659,40232.36,2023-07-17,Nobis velit eius illum.,aprobada,false,online,USD,servicios,12
TX-01660,40178.11,2023-08-24,Nemo expedita esse delectus dolores.,aprobada,false,transferencia,GTQ,viajes,21
TX-01661,15601.96,2023-11-13,Saepe labore dolore consectetur.,aprobada,false,online,USD,retiro_efectivo,21
TX-01662,20196.23,2023-07-18,Voluptatem reiciendis.,pendiente,false,POS,USD,viajes,21
TX-01663,6989.44,2023-01-28,Quod quos perferendis.,rechazada,false,ATM,GTQ,alimentacion,18
TX-01664,7349.61,2024-09-16,Eius qui.,aprobada,false,transferencia,USD,transporte,9
TX-01665,22350.46,2023-08-06,Nemo doloribus tempore.,aprobada,false,ATM,GTQ,ropa,8
TX-01666,24170.9,2023-06-23,Qui nam veritatis vero ab.,aprobada,false,transferencia,GTQ,transferencia,21
TX-01667,6728.16,2023-05-02,Saepe modi repellat blanditiis laborum.,aprobada,false,transferencia,GTQ,alimentacion,15
TX-01668,29606.35,2024-06-01,Modi quaerat commodi doloribus.,aprobada,false,ATM,GTQ,transferencia,23
TX-01669,18460.36,2023-01-03,Voluptates ducimus maiores odit inventore.,pendiente,false,POS,USD,ropa,3
TX-01670,49213.19,2023-03-22,Magnam tenetur veniam qui.,aprobada,false,online,GTQ,alimentacion,15
TX-01671,1731.51,2023-09-01,At illum illum aspernatur dolorum.,aprobada,false,app_movil,GTQ,alimentacion,16
TX-01672,49147.78,2023-10-04,Recusandae tempore iusto.,aprobada,false,online,USD,retiro_efectivo,21
TX-01673,41007.19,2023-10-08,Eum fuga similique sapiente perspiciatis.,aprobada,false,ATM,GTQ,salud,3
TX-01674,13106.88,2023-07-10,Dicta voluptatum eius modi.,aprobada,false,online,GTQ,transporte,15
TX-01675,28720.09,2024-09-26,Minus a fugit corrupti.,aprobada,false,online,GTQ,transferencia,8
TX-01676,23704.07,2023-04-21,Aperiam delectus officiis.,aprobada,false,POS,GTQ,transferencia,21
TX-01677,43215.55,2023-08-29,Libero occaecati perspiciatis provident.,rechazada,false,POS,GTQ,transporte,19
TX-01678,47713.62,2024-08-05,Temporibus illo asperiores.,aprobada,false,app_movil,GTQ,ropa,10
TX-01679,31727.6,2024-02-12,Minus est debitis.,revertida,false,online,GTQ,transferencia,17
TX-01680,41226.68,2023-01-14,Laborum reiciendis sequi iste expedita.,revertida,false,POS,GTQ,transporte,13
TX-01681,20823.49,2024-10-01,Pariatur ex non vero.,aprobada,false,ATM,GTQ,salud,23
TX-01682,42233.08,2023-07-20,Alias numquam qui.,aprobada,false,online,GTQ,transferencia,20
TX-01683,159.1,2024-08-20,Aperiam rem rerum delectus nihil.,aprobada,false,ATM,GTQ,transporte,1
TX-01684,40206.68,2023-01-30,Quas amet illum.,aprobada,false,online,GTQ,entretenimiento,6
TX-01685,37253.49,2023-11-12,Ab repudiandae eligendi.,rechazada,false,online,GTQ,retiro_efectivo,13
TX-01686,48311.9,2024-07-06,Similique vitae debitis.,aprobada,false,transferencia,GTQ,educacion,20
TX-01687,13243.78,2023-10-10,Impedit hic sint.,revertida,false,app_movil,GTQ,ropa,1
TX-01688,20232.06,2023-08-04,Autem sit eaque necessitatibus.,aprobada,false,POS,GTQ,educacion,21
TX-01689,44632.74,2024-11-19,Quam quos perferendis doloremque officiis.,aprobada,false,online,USD,educacion,20
TX-01690,18486.56,2024-08-03,Quidem aspernatur fugiat.,aprobada,false,transferencia,GTQ,alimentacion,6
TX-01691,34683.67,2024-02-14,Voluptates sit est.,aprobada,false,transferencia,GTQ,alimentacion,2
TX-01692,3634.54,2024-06-03,In dolorem.,aprobada,false,online,USD,ropa,4
TX-01693,43767.3,2023-02-13,Vero sequi veritatis ipsa.,aprobada,false,app_movil,GTQ,salud,16
TX-01694,710.36,2024-06-11,Autem id quaerat nulla.,aprobada,false,ATM,GTQ,retiro_efectivo,18
TX-01695,38685.43,2024-07-06,Cupiditate iusto.,aprobada,false,ATM,USD,ropa,10
TX-01696,35755.57,2024-07-11,Repudiandae iure ratione architecto necessitatibus.,aprobada,false,ATM,GTQ,servicios,19
TX-01697,10315.45,2023-03-26,Quasi quo dignissimos officiis error.,aprobada,false,app_movil,GTQ,ropa,15
TX-01698,28347.91,2024-12-05,Minima a doloremque quod aspernatur.,revertida,false,transferencia,GTQ,ropa,13
TX-01699,12607.93,2024-04-14,Deleniti id.,aprobada,false,POS,USD,transporte,14
TX-01700,36143.08,2023-12-24,Impedit quidem sequi.,rechazada,false,online,GTQ,transporte,0
TX-01701,2874.12,2023-03-15,Doloremque at.,pendiente,false,POS,GTQ,salud,10
TX-01702,24718.39,2023-02-04,Nobis aspernatur qui.,aprobada,false,app_movil,GTQ,educacion,2
TX-01703,36410.51,2023-04-22,Nesciunt ratione ut.,aprobada,false,online,USD,entretenimiento,9
TX-01704,46262.81,2023-01-09,Aspernatur corrupti aperiam quod.,aprobada,false,online,USD,transferencia,16
TX-01705,15923.14,2023-09-12,Consectetur optio facere odit provident.,aprobada,false,online,GTQ,viajes,5
TX-01706,3925.08,2023-10-03,Voluptates fuga aliquam.,aprobada,false,online,GTQ,entretenimiento,13
TX-01707,22278.04,2023-03-06,Occaecati iusto beatae tempore tempore.,aprobada,false,transferencia,USD,alimentacion,17
TX-01708,16673.01,2024-08-25,Cupiditate similique iste deleniti.,aprobada,false,ATM,GTQ,servicios,3
TX-01709,4820.93,2023-11-12,Ratione sint corporis quia.,rechazada,false,POS,GTQ,salud,3
TX-01710,20317.09,2023-12-18,Laboriosam autem impedit ea.,aprobada,false,POS,USD,entretenimiento,19
TX-01711,6594.42,2024-02-02,Odit officiis atque ipsa.,pendiente,false,app_movil,USD,viajes,2
TX-01712,25818.08,2024-12-20,Illo quasi in.,revertida,false,transferencia,USD,alimentacion,9
TX-01713,35483.29,2023-08-13,Natus quam minus cum quisquam.,aprobada,false,POS,USD,alimentacion,5
TX-01714,41281.32,2023-12-12,Doloribus exercitationem iure.,aprobada,false,app_movil,USD,viajes,18
TX-01715,11077.66,2024-10-24,Tempora quibusdam quas vero.,aprobada,false,ATM,USD,salud,5
TX-01716,14678.63,2023-11-11,Commodi error.,aprobada,false,online,GTQ,entretenimiento,3
